"state_code","State.Name","County.Name","Tenure","Housing.cost.burden.is.greater.than.30..but.less.than.or.equal.to.50.","Housing.cost.burden.is.greater.than.50.","Housing.cost.burden.is.less.than.or.equal.to.30.","Housing.cost.burden.not.computed..household.has.no.negative.income.","Total.Households","Chronically Homeless","Chronically Homeless Individuals","Chronically Homeless People in Families","Homeless Individuals","Homeless People in Families","Homeless Veterans","Sheltered Chronically Homeless","Sheltered Chronically Homeless Individuals","Sheltered Chronically Homeless People in Families","Sheltered Homeless","Sheltered Homeless Individuals","Sheltered Homeless People in Families","Sheltered Homeless Veterans","Total Homeless","Unsheltered Chronically Homeless","Unsheltered Chronically Homeless Individuals","Unsheltered Chronically Homeless People in Families","Unsheltered Homeless","Unsheltered Homeless Individuals","Unsheltered Homeless People in Families","Unsheltered Homeless Veterans"
"AL","Alabama","Russell County","Renter occupied","1,945","1,469","3,909","219","7,542",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Lamar County","Owner occupied","501","332","3,559","34","4,426",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Lamar County","Renter occupied","210","264","1,066","55","1,595",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Shelby County","Owner occupied","8,040","4,065","45,650","225","57,980",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Shelby County","Renter occupied","3,290","2,168","9,120","140","14,718",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Sumter County","Owner occupied","444","473","2,469","30","3,416",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Sumter County","Renter occupied","293","530","653","140","1,616",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Talladega County","Owner occupied","2,860","2,235","17,060","195","22,350",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Talladega County","Renter occupied","1,895","1,714","5,300","355","9,264",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Autauga County","Owner occupied","2,062","1,288","12,120","90","15,560",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Autauga County","Renter occupied","877","753","2,740","50","4,420",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Baldwin County","Owner occupied","7,860","5,240","40,370","460","53,930",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Baldwin County","Renter occupied","4,275","2,945","9,374","225","16,819",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Barbour County","Owner occupied","1,061","591","4,618","90","6,360",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Barbour County","Renter occupied","497","859","1,753","114","3,223",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Bibb County","Owner occupied","622","463","4,869","33","5,987",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Washington County","Renter occupied","119","129","694","25","967",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Wilcox County","Owner occupied","530","402","1,874","140","2,946",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Wilcox County","Renter occupied","200","145","339","110","794",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Winston County","Owner occupied","972","655","5,480","80","7,187",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Winston County","Renter occupied","444","469","1,459","20","2,392",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Butler County","Owner occupied","744","732","4,225","65","5,766",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Butler County","Renter occupied","518","490","1,243","94","2,345",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Calhoun County","Owner occupied","4,014","2,933","24,920","284","32,151",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Calhoun County","Renter occupied","2,715","3,155","7,634","244","13,748",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Chambers County","Owner occupied","1,237","1,052","7,333","75","9,697",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Chambers County","Renter occupied","797","925","2,108","54","3,884",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Cherokee County","Owner occupied","1,315","725","6,625","40","8,705",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Cherokee County","Renter occupied","625","354","1,789","20","2,788",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Chilton County","Owner occupied","1,333","1,352","9,540","47","12,272",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Chilton County","Renter occupied","715","829","2,329","160","4,033",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Choctaw County","Owner occupied","503","423","3,409","70","4,405",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Choctaw County","Renter occupied","119","124","543","0","786",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Clarke County","Owner occupied","791","874","5,189","155","7,009",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Clarke County","Renter occupied","484","269","1,179","165","2,097",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Clay County","Owner occupied","439","418","3,578","15","4,450",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Clay County","Renter occupied","158","164","1,015","50","1,387",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Cleburne County","Owner occupied","551","340","3,404","35","4,330",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Cleburne County","Renter occupied","209","208","761","30","1,208",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Coffee County","Owner occupied","1,658","994","10,525","83","13,260",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Coffee County","Renter occupied","1,158","958","3,334","89","5,539",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","St. Clair County","Owner occupied","3,360","2,119","19,190","190","24,859",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","St. Clair County","Renter occupied","1,054","1,045","3,577","24","5,700",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Conecuh County","Owner occupied","263","534","2,857","75","3,729",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Conecuh County","Renter occupied","250","228","445","40","963",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Coosa County","Owner occupied","652","497","2,739","45","3,933",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Coosa County","Renter occupied","152","88","439","24","703",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Covington County","Owner occupied","1,368","1,132","8,340","80","10,920",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Covington County","Renter occupied","745","689","2,325","55","3,814",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Crenshaw County","Owner occupied","527","373","2,994","15","3,909",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Crenshaw County","Renter occupied","213","202","1,262","75","1,752",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Blount County","Renter occupied","637","545","2,949","90","4,221",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Colbert County","Owner occupied","1,839","1,494","12,710","170","16,213",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Bibb County","Renter occupied","260","168","789","4","1,221",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Blount County","Owner occupied","2,165","1,303","13,170","124","16,762",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Bullock County","Owner occupied","546","174","2,234","45","2,999",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Bullock County","Renter occupied","174","215","323","55","767",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AL","Alabama","Colbert County","Renter occupied","1,095","1,264","3,620","120","6,099",1114,5323,68,21834,6689,659,418,2612,22,19192,14296,4896,387,28523,696,2711,46,9331,7538,1793,272
"AR","Arkansas","Columbia County","Renter occupied","550","715","1,509","70","2,844",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Cleburne County","Renter occupied","302","560","1,469","10","2,341",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Columbia County","Owner occupied","904","494","5,524","60","6,982",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Arkansas County","Owner occupied","470","364","4,533","30","5,397",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Cleveland County","Owner occupied","234","242","2,057","25","2,558",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Cleveland County","Renter occupied","98","144","489","14","745",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Ashley County","Renter occupied","544","303","1,334","120","2,301",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Baxter County","Owner occupied","1,589","1,309","11,414","75","14,387",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Baxter County","Renter occupied","1,098","872","2,189","65","4,224",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Benton County","Owner occupied","7,180","4,310","43,900","310","55,700",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Benton County","Renter occupied","4,764","3,560","15,630","480","24,434",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Boone County","Owner occupied","1,290","663","8,590","85","10,628",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Boone County","Renter occupied","808","574","2,528","64","3,974",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Bradley County","Owner occupied","384","344","2,684","34","3,446",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Bradley County","Renter occupied","249","215","908","65","1,437",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Calhoun County","Owner occupied","232","124","1,293","18","1,667",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Calhoun County","Renter occupied","19","16","324","4","363",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Arkansas County","Renter occupied","550","469","1,638","39","2,696",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Ashley County","Owner occupied","658","382","5,354","130","6,524",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Chicot County","Owner occupied","568","328","2,298","30","3,224",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Chicot County","Renter occupied","338","304","823","0","1,465",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Clark County","Owner occupied","667","444","4,254","25","5,390",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Clark County","Renter occupied","674","713","1,273","15","2,675",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Clay County","Owner occupied","627","297","4,134","18","5,076",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Clay County","Renter occupied","400","239","1,123","14","1,776",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Cleburne County","Owner occupied","932","579","6,765","65","8,341",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Howard County","Renter occupied","168","328","1,112","18","1,626",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Independence County","Owner occupied","1,209","780","8,574","80","10,643",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Independence County","Renter occupied","839","920","2,304","74","4,137",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Izard County","Owner occupied","433","247","3,759","59","4,498",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Izard County","Renter occupied","344","228","825","8","1,405",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Jackson County","Owner occupied","413","342","3,698","60","4,513",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Jackson County","Renter occupied","365","380","1,053","75","1,873",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Jefferson County","Owner occupied","2,285","1,440","14,305","79","18,109",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Jefferson County","Renter occupied","1,870","2,485","5,060","529","9,944",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Johnson County","Owner occupied","759","514","5,389","100","6,762",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Johnson County","Renter occupied","733","565","1,503","75","2,876",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lafayette County","Owner occupied","287","107","1,613","35","2,042",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lafayette County","Renter occupied","96","91","471","19","677",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lawrence County","Owner occupied","504","452","3,687","24","4,667",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lawrence County","Renter occupied","282","373","1,273","84","2,012",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lee County","Owner occupied","372","268","1,605","0","2,245",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lee County","Renter occupied","266","204","758","30","1,258",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lincoln County","Owner occupied","326","208","2,148","95","2,777",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lincoln County","Renter occupied","340","185","761","10","1,296",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Little River County","Owner occupied","328","194","3,579","80","4,181",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Little River County","Renter occupied","247","150","752","40","1,189",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Logan County","Owner occupied","657","307","5,489","33","6,486",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Logan County","Renter occupied","483","253","1,047","19","1,802",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lonoke County","Owner occupied","2,225","1,119","14,915","45","18,304",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Lonoke County","Renter occupied","1,277","914","4,080","80","6,351",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Madison County","Owner occupied","503","384","3,584","110","4,581",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
"AR","Arkansas","Madison County","Renter occupied","175","200","918","15","1,308",607,3046,107,12418,3711,411,328,1459,61,9565,7312,2253,268,16129,279,1587,46,6564,5106,1458,143
